"date"	"dateTime"	"Hmsec"	"ID"	"Event"	"Channel"	"Dur"	"Clks"	"Freq"	"Edges"	"Reps"	"Type"	"TagID_hex"	"feeder"	"dateRinged"	"timeRinged"	"btoRingType"	"btoID"	"species"	"pitTYPE"	"age"	"sex"	"wing"	"weight"	"timeSincePreviousVisit"
2022-02-07	2022-02-07 14:11:26	629	"c1931 "	15719	0	1999	82	124672	1470	10	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5"
2022-02-07	2022-02-07 14:11:49	56	"c1931 "	15719	0	131071	65	124672	1532	7	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-07	2022-02-07 14:12:29	1004	"c1931 "	15719	0	0	36	124672	362	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"28"
2022-02-07	2022-02-07 14:12:32	754	"c1931 "	15719	0	0	36	124928	377	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 14:13:23	305	"c1931 "	15719	0	0	37	124928	350	2	1	"01103FE3B3"	"F02"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6708"
2022-02-07	2022-02-07 14:13:43	540	"c1937 "	2928	0	109810	35	126208	462	2	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"217"
2022-02-07	2022-02-07 14:13:47	290	"c1937 "	2928	0	101810	35	126464	699	2	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-07	2022-02-07 14:13:52	140	"c1937 "	2928	0	107810	30	126208	164	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"5"
2022-02-07	2022-02-07 14:13:55	391	"c1937 "	2928	0	7594	30	126208	130	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"3"
2022-02-07	2022-02-07 14:49:36	541	"c1937 "	2928	0	108731	27	126464	136	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4792"
2022-02-07	2022-02-07 14:49:40	716	"c1937 "	2928	0	112731	27	126464	182	1	1	"01103F3BED"	"F03"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4"
2022-02-07	2022-02-07 14:49:57	330	"c1931 "	15719	0	2000	37	124672	272	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"2245"
2022-02-07	2022-02-07 14:50:00	946	"c1931 "	15719	0	2000	31	125696	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 14:50:37	830	"c1931 "	15719	0	107285	32	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"35"
2022-02-07	2022-02-07 14:51:22	936	"c1931 "	15719	0	112876	32	125184	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"43"
2022-02-07	2022-02-07 14:51:28	951	"c1931 "	15719	0	1999	26	124928	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4"
2022-02-07	2022-02-07 14:51:52	27	"c1931 "	15719	0	118847	27	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"24"
2022-02-07	2022-02-07 14:51:56	953	"c1931 "	15719	0	114847	63	124160	1074	7	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4"
2022-02-07	2022-02-07 14:52:44	79	"c1931 "	15719	0	1998	57	124672	816	6	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"22"
2022-02-07	2022-02-07 16:04:04	578	"c1931 "	15719	0	7	26	124416	184	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4269"
2022-02-07	2022-02-07 16:04:32	910	"c1931 "	15719	0	107285	26	124416	153	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"28"
2022-02-07	2022-02-07 16:04:40	676	"c1931 "	15719	0	105573	56	124672	816	6	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"8"
2022-02-07	2022-02-07 16:05:31	577	"c1931 "	15719	0	1999	27	124672	134	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"41"
2022-02-07	2022-02-07 16:05:40	910	"c1931 "	15719	0	129071	28	124416	324	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7"
2022-02-07	2022-02-07 16:06:10	949	"c1931 "	15719	0	0	70	124160	1191	8	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"27"
2022-02-07	2022-02-07 16:06:58	406	"c1931 "	15719	0	100752	77	124160	1224	9	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"36"
2022-02-07	2022-02-07 16:07:14	2	"c1931 "	15719	0	124848	101	124672	2499	13	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 16:08:05	980	"c1931 "	15719	0	110848	29	124672	240	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"51"
2022-02-07	2022-02-07 16:08:08	900	"c1931 "	15719	0	112848	30	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-07	2022-02-07 16:08:51	975	"c1931 "	15719	0	118847	30	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5"
2022-02-08	2022-02-08 07:25:27	277	"c1931 "	15719	0	9940	32	124672	264	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"firstVisit"
2022-02-08	2022-02-08 07:25:51	411	"c1937 "	2937	0	25947	26	126464	130	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"firstVisit"
2022-02-08	2022-02-08 07:25:55	412	"c1937 "	2937	0	15947	69	124928	1002	8	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"4"
2022-02-08	2022-02-08 07:26:13	214	"c1937 "	2937	0	25947	165	125952	3030	24	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6"
2022-02-08	2022-02-08 07:26:47	166	"c1937 "	2937	0	23947	27	126208	128	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"34"
2022-02-08	2022-02-08 07:27:10	411	"c1937 "	2937	0	9947	154	125184	2932	22	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"9"
2022-02-08	2022-02-08 07:27:41	400	"c1937 "	2937	0	27	90	125696	1428	11	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"31"
2022-02-08	2022-02-08 07:28:27	990	"c1937 "	2937	0	21947	119	126208	2048	16	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"30"
2022-02-08	2022-02-08 07:28:52	737	"c1937 "	2937	0	23947	168	126464	3136	24	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"25"
2022-02-08	2022-02-08 07:29:29	404	"c1937 "	2937	0	21947	84	125952	1284	10	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"37"
2022-02-08	2022-02-08 07:30:48	459	"c1937 "	2937	0	23947	32	126208	128	1	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"25"
2022-02-08	2022-02-08 07:35:41	530	"c1931 "	15719	0	15940	26	124416	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"614"
2022-02-08	2022-02-08 08:20:41	904	"c1931 "	15719	0	17919	38	124672	655	3	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"firstVisit"
2022-02-08	2022-02-08 08:20:50	588	"c1937 "	2937	0	106779	26	125696	126	1	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"firstVisit"
2022-02-08	2022-02-08 08:20:57	379	"c1931 "	15719	0	101285	26	124672	138	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"3"
2022-02-08	2022-02-08 08:21:01	205	"c1931 "	15719	0	9941	27	124672	661	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"4"
2022-02-08	2022-02-08 08:21:08	940	"c1931 "	15719	0	9941	28	124928	350	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"3"
2022-02-08	2022-02-08 08:21:18	923	"c1931 "	15719	0	11940	28	124416	138	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"8"
2022-02-08	2022-02-08 08:21:19	514	"c1937 "	2937	0	21947	39	125696	418	3	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"8"
2022-02-08	2022-02-08 08:21:23	413	"c1937 "	2937	0	21947	88	125696	1486	11	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"4"
2022-02-08	2022-02-08 08:21:42	730	"c1931 "	15719	0	9941	29	124672	313	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"24"
2022-02-08	2022-02-08 08:22:12	79	"c1931 "	15719	0	19943	46	124672	544	4	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"2778"
2022-02-08	2022-02-08 08:23:29	79	"c1931 "	15719	0	17942	34	124672	272	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"77"
2022-02-08	2022-02-08 08:24:51	873	"c1935 "	577	0	31807	52	126208	978	5	1	"01103FE558"	"F01"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"firstVisit"
2022-02-08	2022-02-08 08:24:55	848	"c1935 "	577	0	31807	27	126464	625	1	1	"01103FE558"	"F01"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"4"
2022-02-08	2022-02-08 08:25:04	512	"c1937 "	2937	0	23946	112	125952	1966	15	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"205"
2022-02-08	2022-02-08 08:25:25	15	"c1937 "	2937	0	23946	89	126464	1472	11	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"21"
2022-02-08	2022-02-08 08:26:19	993	"c1937 "	2937	0	107285	34	126464	276	2	1	"01103FE70C"	"F03"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"firstVisit"
2022-02-08	2022-02-08 08:57:26	402	"c1937 "	2937	0	21947	69	125952	1136	8	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"5198"
2022-02-08	2022-02-08 08:57:57	401	"c1937 "	2937	0	21947	45	126208	518	4	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"20"
2022-02-08	2022-02-08 08:58:03	412	"c1937 "	2937	0	21947	87	124928	1531	11	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6"
2022-02-08	2022-02-08 08:58:27	990	"c1937 "	2937	0	23947	34	126208	308	2	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"8"
2022-02-08	2022-02-08 08:58:33	404	"c1937 "	2937	0	23947	64	126464	903	7	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"6"
2022-02-08	2022-02-08 08:59:33	1014	"c1937 "	2937	0	8026	66	125952	942	7	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"34"
2022-02-08	2022-02-08 09:50:28	509	"c1937 "	2937	0	7947	27	126208	126	1	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"5103"
2022-02-08	2022-02-08 09:51:24	559	"c1937 "	2937	0	17947	208	126208	4047	31	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"37"
2022-02-08	2022-02-08 09:52:11	414	"c1937 "	2937	0	27	115	126208	1982	15	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"47"
2022-02-08	2022-02-08 09:52:33	408	"c1937 "	2937	0	15947	461	125696	9952	73	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"22"
2022-02-08	2022-02-08 09:55:17	115	"c1937 "	2937	0	68124	160	126208	3170	23	1	"01103FE558"	"F03"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"58"
2022-02-08	2022-02-08 09:56:19	939	"c1931 "	15719	0	9941	32	0	304	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"5317"
2022-02-08	2022-02-08 09:56:20	170	"c1937 "	2937	0	4876	40	126464	390	3	1	"01103FAD4D"	"F03"	"19/09/2021"	"09:30"	"N"	"AAJ5883"	"BT"	"N"	3	""	64	11.2	"firstVisit"
2022-02-08	2022-02-08 09:56:22	852	"c1931 "	15719	0	9941	26	124672	340	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-08	2022-02-08 09:56:25	938	"c1931 "	15719	0	9942	33	0	324	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-08	2022-02-08 09:56:25	369	"c1937 "	2937	0	129948	28	126464	130	1	1	"01103FAD4D"	"F03"	"19/09/2021"	"09:30"	"N"	"AAJ5883"	"BT"	"N"	3	""	64	11.2	"5"
2022-02-08	2022-02-08 09:56:28	904	"c1931 "	15719	0	9941	45	124672	562	4	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-08	2022-02-08 09:56:34	102	"c1931 "	15719	0	9940	33	124672	640	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-08	2022-02-08 09:56:41	56	"c1931 "	15719	0	11940	28	124672	212	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7"
2022-02-08	2022-02-08 09:56:44	948	"c1931 "	15719	0	9941	63	0	1036	7	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-08	2022-02-08 09:57:01	655	"c1931 "	15719	0	19919	58	124672	918	6	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7"
2022-02-08	2022-02-08 09:57:28	938	"c1931 "	15719	0	9919	109	128256	2140	15	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"27"
2022-02-08	2022-02-08 09:57:50	305	"c1931 "	15719	0	3919	75	124672	1430	9	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"22"
2022-02-08	2022-02-08 09:58:16	806	"c1931 "	15719	0	11919	27	124160	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"26"
2022-02-08	2022-02-08 10:36:56	916	"c1931 "	15719	0	112875	27	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"2318"
2022-02-08	2022-02-08 10:37:05	941	"c1931 "	15719	0	6874	58	125184	816	6	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"7"
2022-02-08	2022-02-08 10:37:14	925	"c1931 "	15719	0	4873	64	124928	952	7	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"9"
2022-02-08	2022-02-08 10:37:20	810	"c1937 "	2938	0	23946	57	126208	852	6	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"5813"
2022-02-08	2022-02-08 10:37:27	878	"c1931 "	15719	0	127947	46	124672	649	4	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-08	2022-02-08 10:40:53	615	"c1937 "	2938	0	28	63	126464	1256	7	1	"01103FE3B3"	"F03"	"07/11/2021"	"12:15"	"R"	"AJT8118"	"GT"	"R"	3	"F"	72	18.1	"213"
2022-02-08	2022-02-08 10:43:33	620	"c1935 "	578	0	31807	32	125952	252	2	1	"01103FE558"	"F01"	"28/10/2020"	"11:05"	"R"	"Y584218"	"GT"	"R"	4	"M"	76	17.2	"8318"
2022-02-08	2022-02-08 11:21:47	54	"c1931 "	15719	0	1	26	124672	136	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"2660"
2022-02-08	2022-02-08 11:22:19	229	"c1931 "	15719	0	2850	32	124672	390	2	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"30"
2022-02-08	2022-02-08 11:22:23	777	"c1931 "	15719	0	127922	26	124672	168	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"4"
2022-02-08	2022-02-08 11:22:46	326	"c1931 "	15719	0	127922	69	124672	1088	8	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"23"
2022-02-08	2022-02-08 11:23:01	945	"c1931 "	15719	0	4850	87	0	1600	11	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"3"
2022-02-08	2022-02-08 11:33:30	677	"c1931 "	15719	0	123946	29	124672	188	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"7"
2022-02-08	2022-02-08 11:33:54	804	"c1931 "	15719	0	121946	30	124672	188	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"5"
2022-02-08	2022-02-08 11:34:17	329	"c1931 "	15719	0	129947	42	124672	658	3	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"23"
2022-02-08	2022-02-08 11:34:22	942	"c1931 "	15719	0	118875	30	0	188	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"5"
2022-02-08	2022-02-08 11:34:28	404	"c1931 "	15719	0	112877	36	124672	378	2	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"4"
2022-02-08	2022-02-08 11:34:51	330	"c1931 "	15719	0	103808	55	124672	914	5	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"5"
2022-02-08	2022-02-08 11:34:58	942	"c1931 "	15719	0	120877	32	0	188	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"7"
2022-02-08	2022-02-08 11:35:07	529	"c1931 "	15719	0	95808	79	124672	2333	9	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"5"
2022-02-08	2022-02-08 11:35:23	476	"c1931 "	15719	0	118877	56	124416	948	5	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"3"
2022-02-08	2022-02-08 11:35:30	927	"c1931 "	15719	0	122876	38	124416	722	2	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"7"
2022-02-08	2022-02-08 11:35:34	753	"c1931 "	15719	0	118876	33	124416	188	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"4"
2022-02-08	2022-02-08 11:36:35	29	"c1931 "	15719	0	124877	39	124672	286	2	1	"3B00193EAD"	"F02"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	3	""	63	10.9	"firstVisit"
2022-02-08	2022-02-08 11:36:52	912	"c1937 "	2942	0	106782	33	126208	260	2	1	"3B00193EAD"	"F03"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	3	""	63	10.9	"firstVisit"
2022-02-08	2022-02-08 11:36:56	416	"c1937 "	2942	0	120878	56	126464	859	6	1	"3B00193EAD"	"F03"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	3	""	63	10.9	"4"
2022-02-08	2022-02-08 11:37:05	368	"c1937 "	2942	0	130878	27	126464	130	1	1	"3B00193EAD"	"F03"	"09/11/2021"	"11:54"	"R"	"AAJ5802"	"BT"	"A"	3	""	63	10.9	"9"
2022-02-08	2022-02-08 11:38:54	911	"c1931 "	15719	0	19919	39	124928	378	2	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"88"
2022-02-08	2022-02-08 11:38:59	880	"c1931 "	15719	0	3919	40	124672	324	2	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"5"
2022-02-08	2022-02-08 11:54:31	950	"c1931 "	15719	0	4	56	125440	1020	6	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"6"
2022-02-08	2022-02-08 11:54:40	756	"c1931 "	15719	0	4	51	124416	786	5	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"9"
2022-02-08	2022-02-08 11:54:49	949	"c1931 "	15719	0	100757	105	124672	2010	14	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"9"
2022-02-08	2022-02-08 11:55:10	376	"c1931 "	15719	0	853	105	124672	2098	14	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"21"
2022-02-08	2022-02-08 11:55:32	936	"c1931 "	15719	0	121925	27	125440	220	1	1	"01103F3BED"	"F02"	"17/10/2021"	"10:09"	"R"	"AAJ5895"	"GT"	"R"	3	"M"	75	18.5	"22"
2022-02-08	2022-02-08 11:56:08	80	"c1931 "	15719	0	126853	46	124928	570	4	1	"01103FAD4D"	"F02"	"19/09/2021"	"09:30"	"N"	"AAJ5883"	"BT"	"N"	3	""	64	11.2	"firstVisit"
2022-02-08	2022-02-08 11:56:14	933	"c1931 "	15719	0	112854	27	124928	132	1	1	"01103FAD4D"	"F02"	"19/09/2021"	"09:30"	"N"	"AAJ5883"	"BT"	"N"	3	""	64	11.2	"6"
2022-02-08	2022-02-08 12:40:28	1003	"c1931 "	15719	0	4850	28	124416	208	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"3689"
2022-02-08	2022-02-08 12:40:35	725	"c1931 "	15719	0	129922	28	124672	190	1	1	"01103FE70C"	"F02"	"07/10/2020"	"11:36"	"R"	"Y584445"	"GT"	"R"	4	"F"	74	17	"5"
