F 	Date            	Hmsec 	ID   	Event 	Old 	New 	Strain 	~Weight
D 	2022-02-07 10:37:14	 612 	c1935 	  399 	u   	d    	83918 	  126
D 	2022-02-07 10:37:14	 661 	c1935 	  399 	u   	d    	83918 	  126
D 	2022-02-07 10:37:14	 711 	c1935 	  399 	u   	d    	83918 	  126
D 	2022-02-07 10:37:14	 761 	c1935 	  399 	u   	d    	83918 	  126
D 	2022-02-07 10:37:16	 264 	c1935 	  399 	d   	u    	-49546 	  -97
D 	2022-02-07 10:37:16	 614 	c1935 	  400 	u   	d    	58399 	   83
D 	2022-02-07 10:37:16	 663 	c1935 	  400 	u   	d    	58399 	   83
D 	2022-02-07 10:37:16	 713 	c1935 	  400 	u   	d    	58399 	   83
D 	2022-02-07 10:37:16	 763 	c1935 	  400 	u   	d    	58399 	   83
D 	2022-02-07 10:37:16	 814 	c1935 	  400 	d   	u    	-25710 	  -57
D 	2022-02-07 10:37:17	  90 	c1935 	  401 	u   	d    	89755 	  136
D 	2022-02-07 10:37:17	 139 	c1935 	  401 	u   	d    	89755 	  136
D 	2022-02-07 10:37:17	 189 	c1935 	  401 	u   	d    	89755 	  136
D 	2022-02-07 10:37:17	 239 	c1935 	  401 	u   	d    	89755 	  136
D 	2022-02-07 10:37:17	 840 	c1935 	  401 	d   	u    	-55205 	 -107
D 	2022-02-07 10:37:18	 566 	c1935 	  402 	u   	d    	59355 	   85
D 	2022-02-07 10:37:18	 615 	c1935 	  402 	u   	d    	59355 	   85
D 	2022-02-07 10:37:18	 665 	c1935 	  402 	u   	d    	59355 	   85
D 	2022-02-07 10:37:18	 715 	c1935 	  402 	u   	d    	59355 	   85
D 	2022-02-07 10:37:18	 966 	c1935 	  402 	d   	u    	-51819 	 -101
D 	2022-02-07 10:37:20	 218 	c1935 	  403 	u   	d    	79981 	  119
D 	2022-02-07 10:37:20	 267 	c1935 	  403 	u   	d    	79981 	  119
D 	2022-02-07 10:37:20	 317 	c1935 	  403 	u   	d    	79981 	  119
D 	2022-02-07 10:37:20	 367 	c1935 	  403 	u   	d    	79981 	  119
D 	2022-02-07 10:37:20	 768 	c1935 	  403 	d   	u    	-17438 	  -43
D 	2022-02-07 10:37:21	 594 	c1935 	  404 	u   	d    	109155 	  168
D 	2022-02-07 10:37:21	 643 	c1935 	  404 	u   	d    	109155 	  168
D 	2022-02-07 10:37:21	 693 	c1935 	  404 	u   	d    	109155 	  168
D 	2022-02-07 10:37:21	 743 	c1935 	  404 	u   	d    	109155 	  168
D 	2022-02-07 10:37:22	  70 	c1935 	  404 	d   	u    	-1997 	  -17
D 	2022-02-07 10:37:23	 158 	c1935 	  405 	u   	d    	70400 	  103
D 	2022-02-07 10:37:23	 170 	c1935 	  405 	u   	d    	70400 	  103
D 	2022-02-07 10:37:23	 182 	c1935 	  405 	u   	d    	70400 	  103
D 	2022-02-07 10:37:23	 232 	c1935 	  405 	u   	d    	70400 	  103
D 	2022-02-07 10:37:23	 634 	c1935 	  405 	d   	u    	22887 	   24
D 	2022-02-07 10:37:23	 734 	c1935 	  406 	u   	d    	60110 	   86
D 	2022-02-07 10:37:23	 782 	c1935 	  406 	u   	d    	60110 	   86
D 	2022-02-07 10:37:23	 832 	c1935 	  406 	u   	d    	60110 	   86
D 	2022-02-07 10:37:23	 882 	c1935 	  406 	u   	d    	60110 	   86
D 	2022-02-07 10:37:23	 934 	c1935 	  406 	d   	u    	23906 	   25
D 	2022-02-07 10:37:24	 460 	c1935 	  407 	u   	d    	155591 	  246
D 	2022-02-07 10:37:24	 508 	c1935 	  407 	u   	d    	155591 	  246
D 	2022-02-07 10:37:24	 558 	c1935 	  407 	u   	d    	155591 	  246
D 	2022-02-07 10:37:24	 608 	c1935 	  407 	u   	d    	155591 	  246
D 	2022-02-07 10:37:24	 860 	c1935 	  407 	d   	u    	-17019 	  -42
D 	2022-02-07 10:37:25	 186 	c1935 	  408 	u   	d    	133881 	  210
D 	2022-02-07 10:37:25	 234 	c1935 	  408 	u   	d    	133881 	  210
D 	2022-02-07 10:37:25	 284 	c1935 	  408 	u   	d    	133881 	  210
D 	2022-02-07 10:37:25	 334 	c1935 	  408 	u   	d    	133881 	  210
D 	2022-02-07 10:37:25	 586 	c1935 	  408 	d   	u    	-24529 	  -55
D 	2022-02-07 10:37:25	 786 	c1935 	  409 	u   	d    	97394 	  149
D 	2022-02-07 10:37:25	 834 	c1935 	  409 	u   	d    	97394 	  149
D 	2022-02-07 10:37:25	 884 	c1935 	  409 	u   	d    	97394 	  149
D 	2022-02-07 10:37:25	 934 	c1935 	  409 	u   	d    	97394 	  149
D 	2022-02-07 10:37:26	 112 	c1935 	  409 	d   	u    	-13315 	  -36
D 	2022-02-07 10:37:26	 612 	c1935 	  410 	u   	d    	71307 	  105
D 	2022-02-07 10:37:26	 660 	c1935 	  410 	u   	d    	71307 	  105
D 	2022-02-07 10:37:26	 710 	c1935 	  410 	u   	d    	71307 	  105
D 	2022-02-07 10:37:26	 760 	c1935 	  410 	u   	d    	71307 	  105
D 	2022-02-07 10:37:26	 812 	c1935 	  410 	d   	u    	 9427 	    1
D 	2022-02-07 10:37:27	  38 	c1935 	  411 	u   	d    	112340 	  174
D 	2022-02-07 10:37:27	  86 	c1935 	  411 	u   	d    	112340 	  174
D 	2022-02-07 10:37:27	 136 	c1935 	  411 	u   	d    	112340 	  174
D 	2022-02-07 10:37:27	 186 	c1935 	  411 	u   	d    	112340 	  174
D 	2022-02-07 10:37:27	 238 	c1935 	  411 	d   	u    	-12016 	  -34
D 	2022-02-07 10:37:28	 376 	c1935 	  412 	u   	d    	111875 	  173
D 	2022-02-07 10:37:28	 425 	c1935 	  412 	u   	d    	111875 	  173
D 	2022-02-07 10:37:28	 475 	c1935 	  412 	u   	d    	111875 	  173
D 	2022-02-07 10:37:28	 525 	c1935 	  412 	u   	d    	111875 	  173
D 	2022-02-07 10:37:28	 578 	c1935 	  412 	d   	u    	-133601 	 -238
D 	2022-02-07 10:37:28	 799 	c1935 	  413 	u   	d    	81723 	  122
D 	2022-02-07 10:37:28	 848 	c1935 	  413 	u   	d    	81723 	  122
D 	2022-02-07 10:37:28	 898 	c1935 	  413 	u   	d    	81723 	  122
D 	2022-02-07 10:37:28	 948 	c1935 	  413 	u   	d    	81723 	  122
D 	2022-02-07 10:37:28	 999 	c1935 	  413 	d   	u    	-23206 	  -53
D 	2022-02-07 10:37:30	 380 	c1935 	  414 	u   	d    	57672 	   82
D 	2022-02-07 10:37:30	 429 	c1935 	  414 	u   	d    	57672 	   82
D 	2022-02-07 10:37:30	 479 	c1935 	  414 	u   	d    	57672 	   82
D 	2022-02-07 10:37:30	 529 	c1935 	  414 	u   	d    	57672 	   82
D 	2022-02-07 10:37:30	 596 	c1935 	  414 	d   	u    	 1281 	  -12
T 	2022-02-07 10:37:31	 355 	c1935 	  414 
S
D 	2022-02-07 10:37:32	 140 	c1935 	  415 	u   	d    	60376 	   86
D 	2022-02-07 10:37:32	 189 	c1935 	  415 	u   	d    	60376 	   86
D 	2022-02-07 10:37:32	 239 	c1935 	  415 	u   	d    	60376 	   86
D 	2022-02-07 10:37:32	 289 	c1935 	  415 	u   	d    	60376 	   86
D 	2022-02-07 10:37:32	 348 	c1935 	  415 	d   	u    	 6977 	   -2
D 	2022-02-07 10:37:32	 759 	c1935 	  416 	u   	d    	73666 	  109
D 	2022-02-07 10:37:32	 807 	c1935 	  416 	u   	d    	73666 	  109
D 	2022-02-07 10:37:32	 857 	c1935 	  416 	u   	d    	73666 	  109
D 	2022-02-07 10:37:32	 907 	c1935 	  416 	u   	d    	73666 	  109
D 	2022-02-07 10:37:33	  35 	c1935 	  416 	d   	u    	-35666 	  -74
D 	2022-02-07 10:37:33	 235 	c1935 	  417 	u   	d    	84843 	  128
D 	2022-02-07 10:37:33	 283 	c1935 	  417 	u   	d    	84843 	  128
D 	2022-02-07 10:37:33	 333 	c1935 	  417 	u   	d    	84843 	  128
D 	2022-02-07 10:37:33	 383 	c1935 	  417 	u   	d    	84843 	  128
D 	2022-02-07 10:37:33	 585 	c1935 	  417 	d   	u    	-77757 	 -144
D 	2022-02-07 10:37:34	  61 	c1935 	  418 	u   	d    	89843 	  136
D 	2022-02-07 10:37:34	 109 	c1935 	  418 	u   	d    	89843 	  136
D 	2022-02-07 10:37:34	 159 	c1935 	  418 	u   	d    	89843 	  136
D 	2022-02-07 10:37:34	 209 	c1935 	  418 	u   	d    	89843 	  136
D 	2022-02-07 10:37:34	 361 	c1935 	  418 	d   	u    	 -470 	  -15
D 	2022-02-07 10:37:34	 511 	c1935 	  419 	u   	d    	103708 	  159
D 	2022-02-07 10:37:34	 559 	c1935 	  419 	u   	d    	103708 	  159
D 	2022-02-07 10:37:34	 609 	c1935 	  419 	u   	d    	103708 	  159
D 	2022-02-07 10:37:34	 659 	c1935 	  419 	u   	d    	103708 	  159
D 	2022-02-07 10:37:34	 711 	c1935 	  419 	d   	u    	-46858 	  -93
D 	2022-02-07 10:37:37	 589 	c1935 	  420 	u   	d    	79820 	  119
D 	2022-02-07 10:37:37	 637 	c1935 	  420 	u   	d    	79820 	  119
D 	2022-02-07 10:37:37	 687 	c1935 	  420 	u   	d    	79820 	  119
D 	2022-02-07 10:37:37	 737 	c1935 	  420 	u   	d    	79820 	  119
D 	2022-02-07 10:37:37	 789 	c1935 	  420 	d   	u    	-43678 	  -87
D 	2022-02-07 10:37:38	 765 	c1935 	  421 	u   	d    	103154 	  158
D 	2022-02-07 10:37:38	 813 	c1935 	  421 	u   	d    	103154 	  158
D 	2022-02-07 10:37:38	 863 	c1935 	  421 	u   	d    	103154 	  158
D 	2022-02-07 10:37:38	 913 	c1935 	  421 	u   	d    	103154 	  158
D 	2022-02-07 10:37:39	 341 	c1935 	  421 	d   	u    	-26998 	  -59
D 	2022-02-07 10:37:39	 691 	c1935 	  422 	u   	d    	65630 	   95
D 	2022-02-07 10:37:39	 739 	c1935 	  422 	u   	d    	65630 	   95
D 	2022-02-07 10:37:39	 789 	c1935 	  422 	u   	d    	65630 	   95
D 	2022-02-07 10:37:39	 839 	c1935 	  422 	u   	d    	65630 	   95
D 	2022-02-07 10:37:39	 891 	c1935 	  422 	d   	u    	-141329 	 -251
D 	2022-02-07 10:37:40	 417 	c1935 	  423 	u   	d    	119727 	  186
D 	2022-02-07 10:37:40	 465 	c1935 	  423 	u   	d    	119727 	  186
D 	2022-02-07 10:37:40	 515 	c1935 	  423 	u   	d    	119727 	  186
D 	2022-02-07 10:37:40	 565 	c1935 	  423 	u   	d    	119727 	  186
D 	2022-02-07 10:37:40	 617 	c1935 	  423 	d   	u    	18076 	   15
D 	2022-02-07 10:37:40	 717 	c1935 	  424 	u   	d    	61398 	   88
D 	2022-02-07 10:37:40	 765 	c1935 	  424 	u   	d    	61398 	   88
D 	2022-02-07 10:37:40	 815 	c1935 	  424 	u   	d    	61398 	   88
D 	2022-02-07 10:37:40	 865 	c1935 	  424 	u   	d    	61398 	   88
D 	2022-02-07 10:37:40	 917 	c1935 	  424 	d   	u    	-61362 	 -117
D 	2022-02-07 10:37:41	 243 	c1935 	  425 	u   	d    	81891 	  123
D 	2022-02-07 10:37:41	 291 	c1935 	  425 	u   	d    	81891 	  123
D 	2022-02-07 10:37:41	 341 	c1935 	  425 	u   	d    	81891 	  123
D 	2022-02-07 10:37:41	 391 	c1935 	  425 	u   	d    	81891 	  123
D 	2022-02-07 10:37:41	 543 	c1935 	  425 	d   	u    	-60765 	 -116
D 	2022-02-07 10:37:42	 169 	c1935 	  426 	u   	d    	60847 	   87
D 	2022-02-07 10:37:42	 217 	c1935 	  426 	u   	d    	60847 	   87
D 	2022-02-07 10:37:42	 267 	c1935 	  426 	u   	d    	60847 	   87
D 	2022-02-07 10:37:42	 317 	c1935 	  426 	u   	d    	60847 	   87
D 	2022-02-07 10:37:42	 369 	c1935 	  426 	d   	u    	-75610 	 -141
D 	2022-02-07 10:37:42	 469 	c1935 	  427 	u   	d    	69253 	  101
D 	2022-02-07 10:37:42	 517 	c1935 	  427 	u   	d    	69253 	  101
D 	2022-02-07 10:37:42	 567 	c1935 	  427 	u   	d    	69253 	  101
D 	2022-02-07 10:37:42	 617 	c1935 	  427 	u   	d    	69253 	  101
D 	2022-02-07 10:37:43	 195 	c1935 	  427 	d   	u    	-20528 	  -48
D 	2022-02-07 10:37:43	 395 	c1935 	  428 	u   	d    	105215 	  162
D 	2022-02-07 10:37:43	 443 	c1935 	  428 	u   	d    	105215 	  162
D 	2022-02-07 10:37:43	 493 	c1935 	  428 	u   	d    	105215 	  162
D 	2022-02-07 10:37:43	 543 	c1935 	  428 	u   	d    	105215 	  162
D 	2022-02-07 10:37:43	 845 	c1935 	  428 	d   	u    	-32464 	  -68
D 	2022-02-07 10:37:44	  21 	c1935 	  429 	u   	d    	148518 	  234
D 	2022-02-07 10:37:44	  69 	c1935 	  429 	u   	d    	148518 	  234
D 	2022-02-07 10:37:44	 119 	c1935 	  429 	u   	d    	148518 	  234
D 	2022-02-07 10:37:44	 169 	c1935 	  429 	u   	d    	148518 	  234
D 	2022-02-07 10:37:44	 771 	c1935 	  429 	d   	u    	-85452 	 -157
D 	2022-02-07 10:37:44	 871 	c1935 	  430 	u   	d    	57209 	   81
D 	2022-02-07 10:37:44	 919 	c1935 	  430 	u   	d    	57209 	   81
D 	2022-02-07 10:37:44	 969 	c1935 	  430 	u   	d    	57209 	   81
D 	2022-02-07 10:37:44	1019 	c1935 	  430 	u   	d    	57209 	   81
D 	2022-02-07 10:37:45	 294 	c1935 	  430 	d   	u    	-16981 	  -42
D 	2022-02-07 10:37:45	 494 	c1935 	  431 	u   	d    	88109 	  133
D 	2022-02-07 10:37:45	 543 	c1935 	  431 	u   	d    	88109 	  133
D 	2022-02-07 10:37:45	 593 	c1935 	  431 	u   	d    	88109 	  133
D 	2022-02-07 10:37:45	 643 	c1935 	  431 	u   	d    	88109 	  133
D 	2022-02-07 10:37:45	 694 	c1935 	  431 	d   	u    	-29038 	  -63
D 	2022-02-07 10:37:46	 120 	c1935 	  432 	u   	d    	226457 	  365
D 	2022-02-07 10:37:46	 169 	c1935 	  432 	u   	d    	226457 	  365
D 	2022-02-07 10:37:46	 219 	c1935 	  432 	u   	d    	226457 	  365
D 	2022-02-07 10:37:46	 269 	c1935 	  432 	u   	d    	226457 	  365
D 	2022-02-07 10:37:46	 620 	c1935 	  432 	d   	u    	-11923 	  -34
D 	2022-02-07 10:37:46	 985 	c1935 	  433 	u   	d    	83094 	  125
D 	2022-02-07 10:37:47	  10 	c1935 	  433 	u   	d    	83094 	  125
D 	2022-02-07 10:37:47	  60 	c1935 	  433 	u   	d    	83094 	  125
D 	2022-02-07 10:37:47	 110 	c1935 	  433 	u   	d    	83094 	  125
D 	2022-02-07 10:37:47	 461 	c1935 	  433 	d   	u    	-30954 	  -66
D 	2022-02-07 10:37:47	 702 	c1935 	  434 	u   	d    	85461 	  129
D 	2022-02-07 10:37:47	 751 	c1935 	  434 	u   	d    	85461 	  129
D 	2022-02-07 10:37:47	 801 	c1935 	  434 	u   	d    	85461 	  129
D 	2022-02-07 10:37:47	 851 	c1935 	  434 	u   	d    	85461 	  129
D 	2022-02-07 10:37:48	  57 	c1935 	  434 	d   	u    	-59180 	 -113
D 	2022-02-07 10:37:48	 242 	c1935 	  435 	u   	d    	102342 	  157
D 	2022-02-07 10:37:48	 291 	c1935 	  435 	u   	d    	102342 	  157
D 	2022-02-07 10:37:48	 341 	c1935 	  435 	u   	d    	102342 	  157
D 	2022-02-07 10:37:48	 391 	c1935 	  435 	u   	d    	102342 	  157
D 	2022-02-07 10:37:48	 586 	c1935 	  435 	d   	u    	-32793 	  -69
D 	2022-02-07 10:37:48	 904 	c1935 	  436 	u   	d    	61178 	   88
D 	2022-02-07 10:37:48	 952 	c1935 	  436 	u   	d    	61178 	   88
D 	2022-02-07 10:37:48	1002 	c1935 	  436 	u   	d    	61178 	   88
D 	2022-02-07 10:37:49	  30 	c1935 	  436 	u   	d    	61178 	   88
D 	2022-02-07 10:37:49	 255 	c1935 	  436 	d   	u    	-245793 	 -426
D 	2022-02-07 10:37:49	 826 	c1935 	  437 	u   	d    	86451 	  130
D 	2022-02-07 10:37:49	 875 	c1935 	  437 	u   	d    	86451 	  130
D 	2022-02-07 10:37:49	 925 	c1935 	  437 	u   	d    	86451 	  130
D 	2022-02-07 10:37:49	 975 	c1935 	  437 	u   	d    	86451 	  130
D 	2022-02-07 10:37:50	  15 	c1935 	  437 	d   	u    	-120847 	 -217
D 	2022-02-07 10:37:50	 654 	c1935 	  438 	u   	d    	75743 	  112
D 	2022-02-07 10:37:50	 703 	c1935 	  438 	u   	d    	75743 	  112
D 	2022-02-07 10:37:50	 753 	c1935 	  438 	u   	d    	75743 	  112
D 	2022-02-07 10:37:50	 803 	c1935 	  438 	u   	d    	75743 	  112
D 	2022-02-07 10:37:50	 869 	c1935 	  438 	d   	u    	-102856 	 -187
T 	2022-02-07 10:37:51	 374 	c1935 	  438 
S
D 	2022-02-07 10:37:51	 890 	c1935 	  439 	u   	d    	116827 	  181
D 	2022-02-07 10:37:51	 939 	c1935 	  439 	u   	d    	116827 	  181
D 	2022-02-07 10:37:51	 989 	c1935 	  439 	u   	d    	116827 	  181
D 	2022-02-07 10:37:52	  15 	c1935 	  439 	u   	d    	116827 	  181
D 	2022-02-07 10:37:52	  96 	c1935 	  439 	d   	u    	-44655 	  -89
D 	2022-02-07 10:37:53	 985 	c1935 	  440 	u   	d    	112018 	  173
D 	2022-02-07 10:37:54	  10 	c1935 	  440 	u   	d    	112018 	  173
D 	2022-02-07 10:37:54	  60 	c1935 	  440 	u   	d    	112018 	  173
D 	2022-02-07 10:37:54	 110 	c1935 	  440 	u   	d    	112018 	  173
D 	2022-02-07 10:37:54	 161 	c1935 	  440 	d   	u    	-55535 	 -107
D 	2022-02-07 10:37:54	 661 	c1935 	  441 	u   	d    	94309 	  143
D 	2022-02-07 10:37:54	 710 	c1935 	  441 	u   	d    	94309 	  143
D 	2022-02-07 10:37:54	 760 	c1935 	  441 	u   	d    	94309 	  143
D 	2022-02-07 10:37:54	 810 	c1935 	  441 	u   	d    	94309 	  143
D 	2022-02-07 10:37:54	 911 	c1935 	  441 	d   	u    	-19500 	  -47
D 	2022-02-07 10:37:55	 387 	c1935 	  442 	u   	d    	111116 	  172
D 	2022-02-07 10:37:55	 436 	c1935 	  442 	u   	d    	111116 	  172
D 	2022-02-07 10:37:55	 486 	c1935 	  442 	u   	d    	111116 	  172
D 	2022-02-07 10:37:55	 536 	c1935 	  442 	u   	d    	111116 	  172
D 	2022-02-07 10:37:55	 637 	c1935 	  442 	d   	u    	-101754 	 -185
D 	2022-02-07 10:37:56	 663 	c1935 	  443 	u   	d    	94933 	  144
D 	2022-02-07 10:37:56	 712 	c1935 	  443 	u   	d    	94933 	  144
D 	2022-02-07 10:37:56	 762 	c1935 	  443 	u   	d    	94933 	  144
D 	2022-02-07 10:37:56	 812 	c1935 	  443 	u   	d    	94933 	  144
D 	2022-02-07 10:37:56	 863 	c1935 	  443 	d   	u    	-260210 	 -451
D 	2022-02-07 10:37:57	  39 	c1935 	  444 	u   	d    	178577 	  285
D 	2022-02-07 10:37:57	  88 	c1935 	  444 	u   	d    	178577 	  285
D 	2022-02-07 10:37:57	 138 	c1935 	  444 	u   	d    	178577 	  285
D 	2022-02-07 10:37:57	 188 	c1935 	  444 	u   	d    	178577 	  285
D 	2022-02-07 10:37:57	 289 	c1935 	  444 	d   	u    	-2623 	  -18
D 	2022-02-07 10:37:57	 589 	c1935 	  445 	u   	d    	64010 	   93
D 	2022-02-07 10:37:57	 638 	c1935 	  445 	u   	d    	64010 	   93
D 	2022-02-07 10:37:57	 688 	c1935 	  445 	u   	d    	64010 	   93
D 	2022-02-07 10:37:57	 738 	c1935 	  445 	u   	d    	64010 	   93
D 	2022-02-07 10:37:57	 789 	c1935 	  445 	d   	u    	-72801 	 -136
D 	2022-02-07 10:37:58	 715 	c1935 	  446 	u   	d    	125083 	  195
D 	2022-02-07 10:37:58	 764 	c1935 	  446 	u   	d    	125083 	  195
D 	2022-02-07 10:37:58	 814 	c1935 	  446 	u   	d    	125083 	  195
D 	2022-02-07 10:37:58	 864 	c1935 	  446 	u   	d    	125083 	  195
D 	2022-02-07 10:37:58	 965 	c1935 	  446 	d   	u    	-61989 	 -118
D 	2022-02-07 10:37:59	 141 	c1935 	  447 	u   	d    	64790 	   94
D 	2022-02-07 10:37:59	 190 	c1935 	  447 	u   	d    	64790 	   94
D 	2022-02-07 10:37:59	 240 	c1935 	  447 	u   	d    	64790 	   94
D 	2022-02-07 10:37:59	 290 	c1935 	  447 	u   	d    	64790 	   94
D 	2022-02-07 10:37:59	 541 	c1935 	  447 	d   	u    	20567 	   20
D 	2022-02-07 10:37:59	 691 	c1935 	  448 	u   	d    	108597 	  167
D 	2022-02-07 10:37:59	 740 	c1935 	  448 	u   	d    	108597 	  167
D 	2022-02-07 10:37:59	 790 	c1935 	  448 	u   	d    	108597 	  167
D 	2022-02-07 10:37:59	 840 	c1935 	  448 	u   	d    	108597 	  167
D 	2022-02-07 10:37:59	 891 	c1935 	  448 	d   	u    	 8842 	    0
D 	2022-02-07 10:38:00	 517 	c1935 	  449 	u   	d    	104974 	  161
D 	2022-02-07 10:38:00	 566 	c1935 	  449 	u   	d    	104974 	  161
D 	2022-02-07 10:38:00	 616 	c1935 	  449 	u   	d    	104974 	  161
D 	2022-02-07 10:38:00	 666 	c1935 	  449 	u   	d    	104974 	  161
D 	2022-02-07 10:38:00	 817 	c1935 	  449 	d   	u    	-82049 	 -152
D 	2022-02-07 10:38:01	 443 	c1935 	  450 	u   	d    	63671 	   92
D 	2022-02-07 10:38:01	 492 	c1935 	  450 	u   	d    	63671 	   92
D 	2022-02-07 10:38:01	 542 	c1935 	  450 	u   	d    	63671 	   92
D 	2022-02-07 10:38:01	 592 	c1935 	  450 	u   	d    	63671 	   92
D 	2022-02-07 10:38:01	 643 	c1935 	  450 	d   	u    	-62760 	 -119
D 	2022-02-07 10:38:01	 843 	c1935 	  451 	u   	d    	143301 	  226
D 	2022-02-07 10:38:01	 892 	c1935 	  451 	u   	d    	143301 	  226
D 	2022-02-07 10:38:01	 942 	c1935 	  451 	u   	d    	143301 	  226
D 	2022-02-07 10:38:01	 992 	c1935 	  451 	u   	d    	143301 	  226
D 	2022-02-07 10:38:02	  19 	c1935 	  451 	d   	u    	-92905 	 -170
D 	2022-02-07 10:38:03	  95 	c1935 	  452 	u   	d    	70462 	  103
D 	2022-02-07 10:38:03	 144 	c1935 	  452 	u   	d    	70462 	  103
D 	2022-02-07 10:38:03	 194 	c1935 	  452 	u   	d    	70462 	  103
D 	2022-02-07 10:38:03	 244 	c1935 	  452 	u   	d    	70462 	  103
D 	2022-02-07 10:38:03	 395 	c1935 	  452 	d   	u    	-101539 	 -184
D 	2022-02-07 10:38:04	 621 	c1935 	  453 	u   	d    	66884 	   97
D 	2022-02-07 10:38:04	 670 	c1935 	  453 	u   	d    	66884 	   97
D 	2022-02-07 10:38:04	 720 	c1935 	  453 	u   	d    	66884 	   97
D 	2022-02-07 10:38:04	 770 	c1935 	  453 	u   	d    	66884 	   97
D 	2022-02-07 10:38:04	 821 	c1935 	  453 	d   	u    	-8929 	  -29
D 	2022-02-07 10:38:05	 245 	c1935 	  454 	u   	d    	65831 	   96
D 	2022-02-07 10:38:05	 293 	c1935 	  454 	u   	d    	65831 	   96
D 	2022-02-07 10:38:05	 343 	c1935 	  454 	u   	d    	65831 	   96
D 	2022-02-07 10:38:05	 393 	c1935 	  454 	u   	d    	65831 	   96
D 	2022-02-07 10:38:05	 695 	c1935 	  454 	d   	u    	-37081 	  -76
D 	2022-02-07 10:38:05	 895 	c1935 	  455 	u   	d    	124225 	  194
D 	2022-02-07 10:38:05	 943 	c1935 	  455 	u   	d    	124225 	  194
D 	2022-02-07 10:38:05	 993 	c1935 	  455 	u   	d    	124225 	  194
D 	2022-02-07 10:38:06	  19 	c1935 	  455 	u   	d    	124225 	  194
D 	2022-02-07 10:38:06	  71 	c1935 	  455 	d   	u    	-106677 	 -193
D 	2022-02-07 10:38:06	 821 	c1935 	  456 	u   	d    	66180 	   96
D 	2022-02-07 10:38:06	 869 	c1935 	  456 	u   	d    	66180 	   96
D 	2022-02-07 10:38:06	 919 	c1935 	  456 	u   	d    	66180 	   96
D 	2022-02-07 10:38:06	 969 	c1935 	  456 	u   	d    	66180 	   96
D 	2022-02-07 10:38:06	1021 	c1935 	  456 	d   	u    	-142486 	 -253
D 	2022-02-07 10:38:07	 314 	c1935 	  457 	u   	d    	200233 	  321
D 	2022-02-07 10:38:07	 363 	c1935 	  457 	u   	d    	200233 	  321
D 	2022-02-07 10:38:07	 413 	c1935 	  457 	u   	d    	200233 	  321
D 	2022-02-07 10:38:07	 463 	c1935 	  457 	u   	d    	200233 	  321
D 	2022-02-07 10:38:07	 627 	c1935 	  457 	d   	u    	-213752 	 -373
D 	2022-02-07 10:38:07	 916 	c1935 	  458 	u   	d    	109984 	  170
D 	2022-02-07 10:38:07	 965 	c1935 	  458 	u   	d    	109984 	  170
D 	2022-02-07 10:38:07	1015 	c1935 	  458 	u   	d    	109984 	  170
D 	2022-02-07 10:38:08	  41 	c1935 	  458 	u   	d    	109984 	  170
D 	2022-02-07 10:38:08	  93 	c1935 	  458 	d   	u    	-65930 	 -125
D 	2022-02-07 10:38:08	 749 	c1935 	  459 	u   	d    	159278 	  252
D 	2022-02-07 10:38:08	 798 	c1935 	  459 	u   	d    	159278 	  252
D 	2022-02-07 10:38:08	 848 	c1935 	  459 	u   	d    	159278 	  252
D 	2022-02-07 10:38:08	 898 	c1935 	  459 	u   	d    	159278 	  252
D 	2022-02-07 10:38:09	 200 	c1935 	  459 	d   	u    	-113522 	 -204
D 	2022-02-07 10:38:09	 568 	c1935 	  460 	u   	d    	86301 	  130
D 	2022-02-07 10:38:09	 616 	c1935 	  460 	u   	d    	86301 	  130
D 	2022-02-07 10:38:09	 666 	c1935 	  460 	u   	d    	86301 	  130
D 	2022-02-07 10:38:09	 716 	c1935 	  460 	u   	d    	86301 	  130
D 	2022-02-07 10:38:09	 781 	c1935 	  460 	d   	u    	-112366 	 -202
D 	2022-02-07 10:38:10	  12 	c1935 	  461 	u   	d    	76229 	  113
D 	2022-02-07 10:38:10	  61 	c1935 	  461 	u   	d    	76229 	  113
D 	2022-02-07 10:38:10	 111 	c1935 	  461 	u   	d    	76229 	  113
D 	2022-02-07 10:38:10	 161 	c1935 	  461 	u   	d    	76229 	  113
D 	2022-02-07 10:38:10	 417 	c1935 	  461 	d   	u    	15056 	   10
D 	2022-02-07 10:38:10	 531 	c1935 	  462 	u   	d    	96808 	  148
D 	2022-02-07 10:38:10	 579 	c1935 	  462 	u   	d    	96808 	  148
D 	2022-02-07 10:38:10	 629 	c1935 	  462 	u   	d    	96808 	  148
D 	2022-02-07 10:38:10	 679 	c1935 	  462 	u   	d    	96808 	  148
D 	2022-02-07 10:38:10	 873 	c1935 	  462 	d   	u    	-57455 	 -110
D 	2022-02-07 10:38:11	 243 	c1935 	  463 	u   	d    	226564 	  365
D 	2022-02-07 10:38:11	 291 	c1935 	  463 	u   	d    	226564 	  365
D 	2022-02-07 10:38:11	 341 	c1935 	  463 	u   	d    	226564 	  365
D 	2022-02-07 10:38:11	 391 	c1935 	  463 	u   	d    	226564 	  365
D 	2022-02-07 10:38:11	 520 	c1935 	  463 	d   	u    	-79751 	 -148
D 	2022-02-07 10:38:11	 889 	c1935 	  464 	u   	d    	68789 	  101
D 	2022-02-07 10:38:11	 938 	c1935 	  464 	u   	d    	68789 	  101
D 	2022-02-07 10:38:11	 988 	c1935 	  464 	u   	d    	68789 	  101
