F 	Date            	Hmsec 	ID   	Event 	Batt 	Light 	   T1 	   T2  	   T3 	   TC 	 Hall  	Batt(mV) 	CoreTemp(C)
D 	2022-02-06 09:48:47	  67 	c1937 	 2763 	 3388	 1644	  969	 1108	 1168	 1413	 4095	6617	008
D 	2022-02-06 09:49:47	  70 	c1937 	 2763 	 3385	 1619	  958	 1114	 1167	 1412	 4095	6611	007
D 	2022-02-06 09:50:47	  69 	c1937 	 2763 	 3389	 1683	 1010	 1110	 1171	 1413	 4095	6619	008
D 	2022-02-06 09:51:47	  68 	c1937 	 2763 	 3387	 1713	  985	 1107	 1168	 1413	 4095	6615	008
D 	2022-02-06 09:52:47	  67 	c1937 	 2763 	 3387	 1650	  963	 1111	 1171	 1414	 4095	6615	008
D 	2022-02-06 09:53:47	  68 	c1937 	 2763 	 3387	 1525	  943	 1114	 1167	 1412	 4095	6615	007
D 	2022-02-06 09:54:47	  68 	c1937 	 2763 	 3387	 1438	  974	 1113	 1165	 1412	 4095	6615	007
D 	2022-02-06 09:55:47	  69 	c1937 	 2763 	 3386	 1422	  985	 1107	 1168	 1413	 4095	6613	008
D 	2022-02-06 09:56:47	  69 	c1937 	 2763 	 3386	 1433	  969	 1107	 1168	 1413	 4095	6613	008
D 	2022-02-06 09:57:47	  68 	c1937 	 2763 	 3385	 1405	  999	 1114	 1168	 1414	 4095	6611	008
D 	2022-02-06 09:58:47	  69 	c1937 	 2763 	 3388	 1358	  933	 1110	 1171	 1413	 4095	6617	008
D 	2022-02-06 09:59:47	  69 	c1937 	 2763 	 3388	 1192	  924	 1110	 1171	 1414	 4095	6617	008
D 	2022-02-06 10:00:47	  68 	c1937 	 2763 	 3385	 1016	  867	 1051	 1167	 1414	 4095	6611	008
D 	2022-02-06 10:01:47	  68 	c1937 	 2763 	 3388	  879	  852	 1052	 1168	 1413	 4095	6617	008
D 	2022-02-06 10:02:47	  69 	c1937 	 2763 	 3387	  883	  848	 1048	 1165	 1413	 4095	6615	008
D 	2022-02-06 10:03:47	  69 	c1937 	 2763 	 3386	  928	  891	 1051	 1167	 1412	 4095	6613	007
D 	2022-02-06 10:04:47	  67 	c1937 	 2763 	 3388	  912	  901	 1111	 1172	 1412	 4095	6617	007
D 	2022-02-06 10:05:47	  67 	c1937 	 2763 	 3388	  925	  891	 1110	 1171	 1414	 4095	6617	008
D 	2022-02-06 10:06:47	  69 	c1937 	 2763 	 3387	 1047	  915	 1110	 1171	 1411	 4095	6615	007
T 	2022-02-06 10:07:24	 814 	c1937 	 2763 
S
D 	2022-02-06 10:07:47	  68 	c1937 	 2763 	 3385	 1165	  941	 1110	 1171	 1412	 4095	6611	007
D 	2022-02-06 10:08:47	  69 	c1937 	 2763 	 3386	 1216	  917	 1111	 1171	 1412	 4095	6613	007
D 	2022-02-06 10:09:47	  69 	c1937 	 2763 	 3387	 1161	  938	 1110	 1171	 1413	 4095	6615	008
D 	2022-02-06 10:10:47	  67 	c1937 	 2763 	 3387	 1079	  901	 1110	 1172	 1412	 4095	6615	007
D 	2022-02-06 10:11:47	  67 	c1937 	 2763 	 3388	 1241	  903	 1113	 1165	 1412	 4095	6617	007
D 	2022-02-06 10:12:47	  69 	c1937 	 2763 	 3385	 1227	  908	 1110	 1171	 1412	 4095	6611	007
D 	2022-02-06 10:13:47	  68 	c1937 	 2763 	 3387	 1280	  975	 1114	 1169	 1413	 4095	6615	008
D 	2022-02-06 10:14:47	  69 	c1937 	 2763 	 3387	 1327	  940	 1111	 1172	 1414	 4095	6615	008
D 	2022-02-06 10:15:47	  65 	c1937 	 2763 	 3387	 1320	  946	 1111	 1171	 1412	 4095	6615	007
D 	2022-02-06 10:16:47	  69 	c1937 	 2763 	 3387	 1470	  958	 1114	 1167	 1412	 4095	6615	007
D 	2022-02-06 10:17:47	  65 	c1937 	 2763 	 3385	 1531	  941	 1111	 1172	 1412	 4095	6611	007
D 	2022-02-06 10:18:47	  70 	c1937 	 2763 	 3384	 1451	  961	 1108	 1168	 1411	 4095	6609	007
D 	2022-02-06 10:19:47	  68 	c1937 	 2763 	 3386	 1442	  967	 1114	 1168	 1411	 4095	6613	007
D 	2022-02-06 10:20:47	  70 	c1937 	 2763 	 3384	 1433	  971	 1110	 1171	 1411	 4095	6609	007
D 	2022-02-06 10:21:47	  69 	c1937 	 2763 	 3386	 1269	  898	 1110	 1171	 1411	 4095	6613	007
D 	2022-02-06 10:22:47	  69 	c1937 	 2763 	 3387	 1049	  913	 1108	 1167	 1411	 4095	6615	007
D 	2022-02-06 10:23:47	  68 	c1937 	 2763 	 3386	 1082	  898	 1110	 1171	 1410	 4095	6613	007
D 	2022-02-06 10:24:47	  69 	c1937 	 2763 	 3384	 1376	  933	 1111	 1172	 1411	 4095	6609	007
D 	2022-02-06 10:25:47	  70 	c1937 	 2763 	 3384	 1577	  977	 1108	 1168	 1410	 4095	6609	007
D 	2022-02-06 10:26:47	  67 	c1937 	 2763 	 3385	 1630	  966	 1114	 1167	 1412	 4095	6611	007
D 	2022-02-06 10:27:47	  68 	c1937 	 2763 	 3385	 1653	  954	 1110	 1172	 1409	 4095	6611	007
D 	2022-02-06 10:28:47	  69 	c1937 	 2763 	 3384	 1684	 1016	 1106	 1167	 1410	 4095	6609	007
D 	2022-02-06 10:29:47	  69 	c1937 	 2763 	 3384	 1805	 1028	 1167	 1235	 1410	 4095	6609	007
T 	2022-02-06 10:30:02	  13 	c1937 	 2763 
S
D 	2022-02-06 10:30:47	  66 	c1937 	 2763 	 3384	 1910	  988	 1111	 1172	 1410	 4095	6609	007
D 	2022-02-06 10:31:47	  67 	c1937 	 2763 	 3385	 2903	 1089	 1165	 1233	 1410	 4095	6611	007
D 	2022-02-06 10:32:47	  69 	c1937 	 2763 	 3383	 3225	 1160	 1230	 1236	 1411	 4095	6607	007
D 	2022-02-06 10:33:47	  70 	c1937 	 2763 	 3383	 1539	 1009	 1106	 1168	 1411	 4095	6607	007
D 	2022-02-06 10:34:47	  68 	c1937 	 2763 	 3385	 1879	  993	 1107	 1168	 1409	 4095	6611	007
D 	2022-02-06 10:35:47	  67 	c1937 	 2763 	 3385	 1283	  967	 1113	 1165	 1411	 4095	6611	007
D 	2022-02-06 10:36:47	  69 	c1937 	 2763 	 3386	 1085	  896	 1108	 1168	 1409	 4095	6613	007
D 	2022-02-06 10:37:47	  69 	c1937 	 2763 	 3386	 1014	  868	 1052	 1168	 1409	 4095	6613	007
D 	2022-02-06 10:38:47	  68 	c1937 	 2763 	 3385	 3025	 1111	 1172	 1233	 1410	 4095	6611	007
D 	2022-02-06 10:39:47	  69 	c1937 	 2763 	 3383	 3334	 1188	 1233	 1230	 1410	 4095	6607	007
D 	2022-02-06 10:40:47	  67 	c1937 	 2763 	 3384	 3378	 1140	 1169	 1231	 1411	 4095	6609	007
D 	2022-02-06 10:41:47	  69 	c1937 	 2763 	 3384	 3404	 1150	 1235	 1233	 1411	 4095	6609	007
D 	2022-02-06 10:42:47	  68 	c1937 	 2763 	 3385	 3269	 1131	 1168	 1231	 1411	 4095	6611	007
D 	2022-02-06 10:43:47	  68 	c1937 	 2763 	 3384	 2853	 1121	 1165	 1234	 1409	 4095	6609	007
D 	2022-02-06 10:44:47	  68 	c1937 	 2763 	 3385	 3228	 1161	 1230	 1237	 1411	 4095	6611	007
D 	2022-02-06 10:45:47	  70 	c1937 	 2763 	 3384	 2567	 1121	 1165	 1233	 1411	 4095	6609	007
D 	2022-02-06 10:46:47	  68 	c1937 	 2764 	 3382	 2023	 1009	 1107	 1168	 1410	 4095	6605	007
D 	2022-02-06 10:47:47	  70 	c1937 	 2764 	 3382	 3281	 1128	 1165	 1233	 1412	 4095	6605	007
D 	2022-02-06 10:48:47	  69 	c1937 	 2764 	 3381	 2907	 1103	 1171	 1233	 1411	 4095	6603	007
D 	2022-02-06 10:49:47	  70 	c1937 	 2764 	 3381	 2942	 1163	 1233	 1229	 1412	 4095	6603	007
D 	2022-02-06 10:50:47	  68 	c1937 	 2766 	 3382	 3113	 1144	 1165	 1233	 1412	 4095	6605	007
T 	2022-02-06 10:51:20	 565 	c1937 	 2766 
S
D 	2022-02-06 10:51:47	  69 	c1937 	 2766 	 3381	 2911	 1103	 1172	 1234	 1412	 4095	6603	007
D 	2022-02-06 10:52:47	  69 	c1937 	 2766 	 3381	 2501	 1076	 1167	 1235	 1412	 4095	6603	007
D 	2022-02-06 10:53:47	  70 	c1937 	 2766 	 3380	 3126	 1131	 1168	 1230	 1412	 4095	6601	007
D 	2022-02-06 10:54:47	  70 	c1937 	 2766 	 3380	 1692	 1009	 1107	 1167	 1413	 4095	6601	008
D 	2022-02-06 10:55:47	  70 	c1937 	 2766 	 3379	 1405	  997	 1111	 1171	 1412	 4095	6599	007
D 	2022-02-06 10:56:47	  68 	c1937 	 2766 	 3380	 1960	 1036	 1166	 1236	 1411	 4095	6601	007
D 	2022-02-06 10:57:47	  68 	c1937 	 2766 	 3380	 1942	 1045	 1168	 1230	 1412	 4095	6601	007
D 	2022-02-06 10:58:47	  70 	c1937 	 2766 	 3379	 2664	 1090	 1167	 1236	 1411	 4095	6599	007
D 	2022-02-06 10:59:47	  70 	c1937 	 2766 	 3379	 2566	 1127	 1171	 1232	 1411	 4095	6599	007
D 	2022-02-06 11:00:47	  67 	c1937 	 2766 	 3379	 3328	 1217	 1230	 1236	 1412	 4095	6599	007
D 	2022-02-06 11:01:47	  69 	c1937 	 2766 	 3379	 3374	 1164	 1233	 1230	 1413	 4095	6599	008
D 	2022-02-06 11:02:47	  68 	c1937 	 2766 	 3378	 3551	 1163	 1233	 1230	 1412	 4095	6597	007
D 	2022-02-06 11:03:47	  70 	c1937 	 2766 	 3379	 3606	 1209	 1230	 1236	 1414	 4095	6599	008
D 	2022-02-06 11:04:47	  67 	c1937 	 2766 	 3379	 3660	 1186	 1234	 1233	 1415	 4095	6599	008
D 	2022-02-06 11:05:47	  70 	c1937 	 2766 	 3378	 2972	 1141	 1168	 1230	 1414	 4095	6597	008
D 	2022-02-06 11:06:47	  69 	c1937 	 2766 	 3380	 2235	 1044	 1168	 1230	 1416	 4095	6601	008
D 	2022-02-06 11:07:47	  67 	c1937 	 2766 	 3381	 2227	 1049	 1165	 1233	 1413	 4095	6603	008
D 	2022-02-06 11:08:47	  69 	c1937 	 2766 	 3382	 2316	 1098	 1168	 1230	 1414	 4095	6605	008
D 	2022-02-06 11:09:47	  67 	c1937 	 2766 	 3380	 2188	 1083	 1168	 1231	 1414	 4095	6601	008
D 	2022-02-06 11:10:47	  68 	c1937 	 2766 	 3380	 1859	 1003	 1111	 1173	 1415	 4095	6601	008
D 	2022-02-06 11:11:47	  68 	c1937 	 2766 	 3380	 1617	  961	 1108	 1168	 1415	 4095	6601	008
D 	2022-02-06 11:12:47	  69 	c1937 	 2766 	 3380	 1841	 1007	 1115	 1168	 1414	 4095	6601	008
D 	2022-02-06 11:13:47	  69 	c1937 	 2766 	 3382	 2690	 1149	 1233	 1230	 1413	 4095	6605	008
D 	2022-02-06 11:14:47	  69 	c1937 	 2766 	 3381	 2632	 1086	 1170	 1233	 1416	 4095	6603	008
D 	2022-02-06 11:15:47	  68 	c1937 	 2766 	 3381	 2462	 1092	 1168	 1231	 1415	 4095	6603	008
D 	2022-02-06 11:16:47	  69 	c1937 	 2766 	 3381	 2536	 1079	 1171	 1233	 1415	 4095	6603	008
D 	2022-02-06 11:17:47	  69 	c1937 	 2766 	 3379	 2191	 1079	 1171	 1233	 1414	 4095	6599	008
D 	2022-02-06 11:18:47	  69 	c1937 	 2766 	 3382	 2361	 1060	 1168	 1231	 1415	 4095	6605	008
D 	2022-02-06 11:19:47	  69 	c1937 	 2766 	 3381	 2266	 1034	 1167	 1236	 1414	 4095	6603	008
T 	2022-02-06 11:20:01	 459 	c1937 	 2766 
S
D 	2022-02-06 11:20:47	  69 	c1937 	 2766 	 3381	 2251	 1045	 1168	 1230	 1415	 4095	6603	008
D 	2022-02-06 11:21:47	  69 	c1937 	 2766 	 3381	 2100	 1036	 1167	 1236	 1417	 4095	6603	008
D 	2022-02-06 11:22:47	  70 	c1937 	 2766 	 3377	 2070	 1054	 1170	 1233	 1416	 4095	6595	008
D 	2022-02-06 11:23:47	  69 	c1937 	 2766 	 3380	 2287	 1047	 1171	 1232	 1415	 4095	6601	008
D 	2022-02-06 11:24:47	  69 	c1937 	 2766 	 3380	 2132	 1024	 1165	 1232	 1416	 4095	6601	008
D 	2022-02-06 11:25:47	  68 	c1937 	 2766 	 3382	 2319	 1095	 1171	 1233	 1415	 4095	6605	008
D 	2022-02-06 11:26:47	  69 	c1937 	 2766 	 3380	 2555	 1146	 1167	 1236	 1417	 4095	6601	008
D 	2022-02-06 11:27:47	  68 	c1937 	 2766 	 3380	 2830	 1143	 1172	 1233	 1416	 4095	6601	008
D 	2022-02-06 11:28:47	  69 	c1937 	 2766 	 3381	 3083	 1170	 1233	 1231	 1416	 4095	6603	008
D 	2022-02-06 11:29:47	  69 	c1937 	 2766 	 3379	 3019	 1123	 1168	 1231	 1416	 4095	6599	008
D 	2022-02-06 11:30:47	  68 	c1937 	 2766 	 3379	 3104	 1157	 1232	 1230	 1417	 4095	6599	008
D 	2022-02-06 11:31:47	  69 	c1937 	 2766 	 3380	 2576	 1121	 1165	 1233	 1418	 4095	6601	008
D 	2022-02-06 11:32:47	  67 	c1937 	 2766 	 3379	 2273	 1049	 1165	 1233	 1416	 4095	6599	008
D 	2022-02-06 11:33:47	  67 	c1937 	 2769 	 3379	 2259	 1039	 1171	 1233	 1418	 4095	6599	008
T 	2022-02-06 11:33:51	 743 	c1937 	 2770 
S
D 	2022-02-06 11:34:47	  66 	c1937 	 2770 	 3377	 2403	 1059	 1168	 1230	 1418	 4095	6595	008
D 	2022-02-06 11:35:47	  68 	c1937 	 2770 	 3377	 2503	 1074	 1168	 1231	 1417	 4095	6595	008
D 	2022-02-06 11:36:47	  67 	c1937 	 2770 	 3376	 2445	 1111	 1172	 1234	 1417	 4095	6593	008
D 	2022-02-06 11:37:47	  68 	c1937 	 2770 	 3376	 2491	 1072	 1165	 1233	 1417	 4095	6593	008
D 	2022-02-06 11:38:47	  68 	c1937 	 2770 	 3377	 2486	 1076	 1168	 1231	 1418	 4095	6595	008
D 	2022-02-06 11:39:47	  69 	c1937 	 2770 	 3379	 2279	 1047	 1171	 1233	 1418	 4095	6599	008
D 	2022-02-06 11:40:47	  70 	c1937 	 2770 	 3375	 1847	 1004	 1111	 1172	 1417	 4095	6591	008
D 	2022-02-06 11:41:47	  70 	c1937 	 2770 	 3376	 1853	 1003	 1110	 1171	 1418	 4095	6593	008
D 	2022-02-06 11:42:47	  67 	c1937 	 2770 	 3375	 2082	 1047	 1171	 1233	 1417	 4095	6591	008
D 	2022-02-06 11:43:47	  68 	c1937 	 2770 	 3376	 2031	 1015	 1115	 1168	 1416	 4095	6593	008
D 	2022-02-06 11:44:47	  70 	c1937 	 2770 	 3375	 2052	 1075	 1168	 1230	 1418	 4095	6591	008
D 	2022-02-06 11:45:47	  70 	c1937 	 2770 	 3375	 2179	 1093	 1168	 1231	 1417	 4095	6591	008
D 	2022-02-06 11:46:47	  68 	c1937 	 2772 	 3375	 2674	 1080	 1165	 1233	 1418	 4095	6591	008
D 	2022-02-06 11:47:47	  70 	c1937 	 2776 	 3374	 2168	 1027	 1167	 1236	 1418	 4095	6589	008
D 	2022-02-06 11:48:47	  69 	c1937 	 2778 	 3375	 2449	 1107	 1168	 1231	 1417	 4095	6591	008
D 	2022-02-06 11:49:47	  67 	c1937 	 2779 	 3375	 2548	 1068	 1168	 1229	 1418	 4095	6591	008
D 	2022-02-06 11:50:47	  67 	c1937 	 2779 	 3375	 2423	 1056	 1165	 1233	 1418	 4095	6591	008
D 	2022-02-06 11:51:47	  68 	c1937 	 2779 	 3374	 2378	 1055	 1171	 1233	 1419	 4095	6589	009
D 	2022-02-06 11:52:47	  69 	c1937 	 2779 	 3374	 1881	  990	 1114	 1168	 1418	 4095	6589	008
D 	2022-02-06 11:53:47	  69 	c1937 	 2779 	 3374	 1852	 1005	 1111	 1171	 1418	 4095	6589	008
D 	2022-02-06 11:54:47	  70 	c1937 	 2780 	 3374	 1936	 1051	 1168	 1231	 1418	 4095	6589	008
D 	2022-02-06 11:55:47	  69 	c1937 	 2780 	 3375	 2434	 1119	 1172	 1233	 1418	 4095	6591	008
T 	2022-02-06 11:56:29	 954 	c1937 	 2781 
S
D 	2022-02-06 11:56:47	  69 	c1937 	 2781 	 3375	 1864	 1006	 1114	 1167	 1418	 4095	6591	008
D 	2022-02-06 11:57:47	  69 	c1937 	 2784 	 3364	 1680	 1019	 1110	 1171	 1419	 4095	6570	009
D 	2022-02-06 11:58:47	  69 	c1937 	 2784 	 3374	 2035	 1010	 1110	 1171	 1419	 4095	6589	009
D 	2022-02-06 11:59:47	  65 	c1937 	 2785 	 3374	 2284	 1047	 1171	 1233	 1417	 4095	6589	008
D 	2022-02-06 12:00:47	  67 	c1937 	 2786 	 3373	 2630	 1085	 1168	 1230	 1418	 4095	6587	008
D 	2022-02-06 12:01:47	  68 	c1937 	 2786 	 3372	 2721	 1117	 1168	 1230	 1419	 4095	6585	009
D 	2022-02-06 12:02:47	  70 	c1937 	 2786 	 3372	 2854	 1126	 1172	 1232	 1419	 4095	6585	009
D 	2022-02-06 12:03:47	  67 	c1937 	 2786 	 3373	 2724	 1119	 1172	 1233	 1419	 4095	6587	009
D 	2022-02-06 12:04:47	  68 	c1937 	 2786 	 3372	 2533	 1078	 1170	 1233	 1419	 4095	6585	009
D 	2022-02-06 12:05:47	  69 	c1937 	 2786 	 3372	 2131	 1025	 1165	 1233	 1419	 4095	6585	009
D 	2022-02-06 12:06:47	  69 	c1937 	 2786 	 3373	 1921	 1063	 1170	 1233	 1419	 4095	6587	009
D 	2022-02-06 12:07:47	  69 	c1937 	 2786 	 3373	 1907	  993	 1109	 1168	 1419	 4095	6587	009
D 	2022-02-06 12:08:47	  69 	c1937 	 2786 	 3372	 2171	 1026	 1167	 1236	 1419	 4095	6585	009
D 	2022-02-06 12:09:47	  70 	c1937 	 2786 	 3372	 2346	 1070	 1171	 1233	 1420	 4095	6585	009
D 	2022-02-06 12:10:47	  70 	c1937 	 2786 	 3373	 2372	 1065	 1165	 1233	 1419	 4095	6587	009
D 	2022-02-06 12:11:47	  67 	c1937 	 2786 	 3373	 2148	 1034	 1167	 1235	 1419	 4095	6587	009
D 	2022-02-06 12:12:47	  68 	c1937 	 2788 	 3373	 1785	  977	 1108	 1169	 1420	 4095	6587	009
T 	2022-02-06 12:13:21	 864 	c1937 	 2790 
S
D 	2022-02-06 12:13:47	  69 	c1937 	 2790 	 3372	 1715	  990	 1113	 1165	 1419	 4095	6585	009
D 	2022-02-06 12:14:47	  70 	c1937 	 2794 	 3371	 1683	 1012	 1111	 1171	 1420	 4095	6583	009
D 	2022-02-06 12:15:47	  69 	c1937 	 2796 	 3370	 1953	 1035	 1168	 1231	 1418	 4095	6582	008
D 	2022-02-06 12:16:47	  70 	c1937 	 2797 	 3371	 2434	 1124	 1168	 1230	 1420	 4095	6583	009
T 	2022-02-06 12:17:34	 881 	c1937 	 2802 
S
D 	2022-02-06 12:17:47	  70 	c1937 	 2803 	 3370	 2303	 1113	 1165	 1233	 1420	 4095	6582	009
D 	2022-02-06 12:18:47	  64 	c1937 	 2803 	 3371	 2104	 1033	 1165	 1233	 1420	 4095	6583	009
D 	2022-02-06 12:19:47	  66 	c1937 	 2803 	 3371	 2342	 1079	 1171	 1233	 1419	 4095	6583	009
D 	2022-02-06 12:20:47	  66 	c1937 	 2803 	 3371	 2357	 1065	 1166	 1235	 1420	 4095	6583	009
D 	2022-02-06 12:21:47	  70 	c1937 	 2805 	 3371	 2410	 1065	 1165	 1233	 1419	 4095	6583	009
D 	2022-02-06 12:22:47	  70 	c1937 	 2805 	 3371	 2443	 1112	 1166	 1235	 1420	 4095	6583	009
D 	2022-02-06 12:23:47	  65 	c1937 	 2805 	 3372	 2124	 1031	 1171	 1234	 1419	 4095	6585	009
D 	2022-02-06 12:24:47	  66 	c1937 	 2805 	 3371	 2044	 1086	 1171	 1233	 1419	 4095	6583	009
D 	2022-02-06 12:25:47	  70 	c1937 	 2805 	 3370	 2344	 1079	 1171	 1233	 1420	 4095	6582	009
D 	2022-02-06 12:26:47	  67 	c1937 	 2807 	 3371	 2587	 1106	 1167	 1236	 1419	 4095	6583	009
D 	2022-02-06 12:27:47	  70 	c1937 	 2807 	 3371	 2572	 1123	 1169	 1230	 1420	 4095	6583	009
D 	2022-02-06 12:28:47	  69 	c1937 	 2807 	 3369	 2522	 1063	 1170	 1233	 1420	 4095	6580	009
D 	2022-02-06 12:29:47	  70 	c1937 	 2808 	 3369	 2611	 1090	 1168	 1230	 1420	 4095	6580	009
D 	2022-02-06 12:30:47	  65 	c1937 	 2809 	 3370	 2425	 1054	 1171	 1233	 1421	 4095	6582	009
D 	2022-02-06 12:31:47	  65 	c1937 	 2812 	 3369	 2376	 1058	 1168	 1230	 1420	 4095	6580	009
T 	2022-02-06 12:32:20	 189 	c1937 	 2813 
S
D 	2022-02-06 12:32:47	  67 	c1937 	 2814 	 3369	 2342	 1077	 1168	 1231	 1420	 4095	6580	009
D 	2022-02-06 12:33:47	  63 	c1937 	 2815 	 3369	 1808	 1037	 1168	 1230	 1420	 4095	6580	009
D 	2022-02-06 12:34:47	  70 	c1937 	 2815 	 3369	 1582	  977	 1107	 1168	 1420	 4095	6580	009
D 	2022-02-06 12:35:47	  66 	c1937 	 2819 	 3369	 1749	  977	 1108	 1168	 1419	 4095	6580	009
D 	2022-02-06 12:36:47	  66 	c1937 	 2819 	 3368	 2307	 1110	 1171	 1233	 1419	 4095	6578	009
D 	2022-02-06 12:37:47	  67 	c1937 	 2819 	 3369	 2192	 1079	 1171	 1233	 1419	 4095	6580	009
D 	2022-02-06 12:38:47	  68 	c1937 	 2821 	 3368	 2400	 1066	 1168	 1230	 1421	 4095	6578	009
D 	2022-02-06 12:39:47	  67 	c1937 	 2821 	 3367	 2644	 1076	 1168	 1230	 1420	 4095	6576	009
D 	2022-02-06 12:40:47	  65 	c1937 	 2822 	 3367	 2421	 1056	 1164	 1234	 1421	 4095	6576	009
D 	2022-02-06 12:41:47	  70 	c1937 	 2822 	 3370	 1969	 1022	 1170	 1233	 1420	 4095	6582	009
D 	2022-02-06 12:42:47	  65 	c1937 	 2823 	 3368	 1979	 1012	 1111	 1171	 1420	 4095	6578	009
D 	2022-02-06 12:43:47	  68 	c1937 	 2823 	 3369	 1740	  987	 1111	 1171	 1420	 4095	6580	009
T 	2022-02-06 12:43:54	 880 	c1937 	 2824 
S
D 	2022-02-06 12:44:47	  68 	c1937 	 2824 	 3367	 1973	 1018	 1110	 1171	 1420	 4095	6576	009
D 	2022-02-06 12:45:47	  69 	c1937 	 2824 	 3366	 2250	 1045	 1168	 1231	 1421	 4095	6574	009
D 	2022-02-06 12:46:47	  66 	c1937 	 2824 	 3368	 2161	 1028	 1168	 1230	 1420	 4095	6578	009
D 	2022-02-06 12:47:47	  70 	c1937 	 2824 	 3369	 2098	 1036	 1167	 1236	 1420	 4095	6580	009
D 	2022-02-06 12:48:47	  68 	c1937 	 2824 	 3368	 2141	 1031	 1171	 1233	 1421	 4095	6578	009
D 	2022-02-06 12:49:47	  65 	c1937 	 2824 	 3368	 1847	 1004	 1111	 1172	 1420	 4095	6578	009
D 	2022-02-06 12:50:47	  66 	c1937 	 2824 	 3367	 1860	 1008	 1107	 1167	 1421	 4095	6576	009
D 	2022-02-06 12:51:47	  69 	c1937 	 2824 	 3367	 1750	  982	 1113	 1165	 1421	 4095	6576	009
D 	2022-02-06 12:52:47	  68 	c1937 	 2824 	 3368	 1540	 1015	 1114	 1167	 1421	 4095	6578	009
D 	2022-02-06 12:53:47	  68 	c1937 	 2824 	 3368	 1292	  967	 1114	 1168	 1420	 4095	6578	009
D 	2022-02-06 12:54:47	  67 	c1937 	 2824 	 3367	 1400	  929	 1107	 1168	 1420	 4095	6576	009
D 	2022-02-06 12:55:47	  67 	c1937 	 2824 	 3368	 1361	  927	 1114	 1167	 1420	 4095	6578	009
D 	2022-02-06 12:56:47	  66 	c1937 	 2824 	 3367	 1535	 1015	 1114	 1168	 1419	 4095	6576	009
D 	2022-02-06 12:57:47	  69 	c1937 	 2824 	 3368	 1737	  983	 1115	 1167	 1420	 4095	6578	009
D 	2022-02-06 12:58:47	  68 	c1937 	 2824 	 3368	 1931	 1051	 1168	 1230	 1420	 4095	6578	009
D 	2022-02-06 12:59:47	  69 	c1937 	 2824 	 3367	 2249	 1048	 1166	 1235	 1420	 4095	6576	009
D 	2022-02-06 13:00:47	  65 	c1937 	 2824 	 3367	 2251	 1045	 1167	 1235	 1420	 4095	6576	009
D 	2022-02-06 13:01:47	  68 	c1937 	 2824 	 3367	 2100	 1035	 1168	 1229	 1418	 4095	6576	008
D 	2022-02-06 13:02:47	  70 	c1937 	 2824 	 3366	 1816	 1030	 1170	 1233	 1420	 4095	6574	009
D 	2022-02-06 13:03:47	  67 	c1937 	 2824 	 3368	 1959	 1029	 1167	 1236	 1420	 4095	6578	009
D 	2022-02-06 13:04:47	  62 	c1937 	 2824 	 3370	 1982	 1022	 1169	 1231	 1419	 4095	6582	009
D 	2022-02-06 13:05:47	  66 	c1937 	 2824 	 3369	 1686	 1014	 1115	 1167	 1419	 4095	6580	009
D 	2022-02-06 13:06:47	  70 	c1937 	 2824 	 3368	 1735	  985	 1107	 1169	 1422	 4095	6578	009
D 	2022-02-06 13:07:47	  65 	c1937 	 2824 	 3369	 2001	 1008	 1107	 1168	 1419	 4095	6580	009
D 	2022-02-06 13:08:47	  62 	c1937 	 2824 	 3368	 2093	 1044	 1167	 1235	 1420	 4095	6578	009
D 	2022-02-06 13:09:47	  65 	c1937 	 2824 	 3368	 1771	  984	 1107	 1168	 1420	 4095	6578	009
D 	2022-02-06 13:10:47	  61 	c1937 	 2824 	 3370	 1469	  956	 1111	 1172	 1420	 4095	6582	009
D 	2022-02-06 13:11:47	  65 	c1937 	 2824 	 3370	 1548	 1004	 1111	 1171	 1421	 4095	6582	009
D 	2022-02-06 13:12:47	  67 	c1937 	 2825 	 3357	 1569	  986	 1109	 1169	 1423	 4095	6556	009
D 	2022-02-06 13:13:47	  67 	c1937 	 2825 	 3357	 1709	  993	 1106	 1167	 1422	 4095	6556	009
D 	2022-02-06 13:14:47	  68 	c1937 	 2825 	 3353	 1911	  996	 1110	 1171	 1424	 4095	6548	010
T 	2022-02-06 13:15:43	 285 	c1937 	 2826 
S
D 	2022-02-06 13:15:47	  85 	c1937 	 2826 	 3356	 2089	 1046	 1170	 1232	 1422	 4095	6554	009
D 	2022-02-06 13:16:47	  67 	c1937 	 2826 	 3365	 1814	 1032	 1164	 1233	 1421	 4095	6572	009
D 	2022-02-06 13:17:47	  68 	c1937 	 2826 	 3364	 1471	  956	 1111	 1172	 1420	 4095	6570	009
D 	2022-02-06 13:18:47	  69 	c1937 	 2826 	 3365	 1515	  951	 1114	 1167	 1420	 4095	6572	009
D 	2022-02-06 13:19:47	  69 	c1937 	 2826 	 3363	 1637	  968	 1107	 1167	 1421	 4095	6568	009
D 	2022-02-06 13:20:47	  68 	c1937 	 2826 	 3364	 1699	 1001	 1107	 1168	 1420	 4095	6570	009
D 	2022-02-06 13:21:47	  70 	c1937 	 2826 	 3365	 1384	  935	 1113	 1164	 1420	 4095	6572	009
D 	2022-02-06 13:22:47	  67 	c1937 	 2826 	 3365	 1264	  906	 1110	 1171	 1420	 4095	6572	009
D 	2022-02-06 13:23:47	  67 	c1937 	 2826 	 3365	 1314	  953	 1108	 1168	 1420	 4095	6572	009
