"chNtimeDate25"	"timeDate"	"RFID"
"AXX11034012210120"	"034012210120"	"101738AB"
"AXX10244012210120"	"244012210120"	"1016DEBD"
"AXX00254012210120"	"254012210120"	"1016DEBD"
"AXX06354012210120"	"354012210120"	"103F6598"
"AXX11354012210120"	"354012210120"	"103F6598"
"AXX01364012210120"	"364012210120"	"103F6598"
"AXX03004112210120"	"004112210120"	"101738AB"
"AXX14004112210120"	"004112210120"	"101738AB"
"AXX03014112210120"	"014112210120"	"101738AB"
"AXX08014112210120"	"014112210120"	"101738AB"
"AXX14014112210120"	"014112210120"	"101738AB"
"AXX03024112210120"	"024112210120"	"101738AB"
"AXX08024112210120"	"024112210120"	"101738AB"
"AXX14024112210120"	"024112210120"	"101738AB"
"AXX03034112210120"	"034112210120"	"101738AB"
"AXX08034112210120"	"034112210120"	"101738AB"
"AXX02044112210120"	"044112210120"	"1016DEBD"
"AXX08044112210120"	"044112210120"	"1016DEBD"
"AXX13044112210120"	"044112210120"	"1016DEBD"
"AXX02054112210120"	"054112210120"	"1016DEBD"
"AXX08054112210120"	"054112210120"	"1016DEBD"
"AXX08164112210120"	"164112210120"	"103F6598"
"AXX13164112210120"	"164112210120"	"103F6598"
"AXX02174112210120"	"174112210120"	"103F6598"
"AXX12234112210120"	"234112210120"	"1016CB98"
"AXX01244112210120"	"244112210120"	"1016CB98"
"AXX06244112210120"	"244112210120"	"1016CB98"
"AXX01554112210120"	"554112210120"	"103F6598"
"AXX07554112210120"	"554112210120"	"103F6598"
"AXX12554112210120"	"554112210120"	"103F6598"
"AXX01564112210120"	"564112210120"	"103F6598"
"AXX07564112210120"	"564112210120"	"103F6598"
"AXX02584112210120"	"584112210120"	"103F60C4"
"AXX07584112210120"	"584112210120"	"103F60C4"
"AXX12584112210120"	"584112210120"	"103F60C4"
"AXX02594112210120"	"594112210120"	"103F60C4"
"AXX07594112210120"	"594112210120"	"103F60C4"
"AXX12594112210120"	"594112210120"	"103F60C4"
"AXX02004212210120"	"004212210120"	"103F60C4"
"AXX07004212210120"	"004212210120"	"103F60C4"
"AXX13234212210120"	"234212210120"	"103F6598"
"AXX03244212210120"	"244212210120"	"103F6598"
"AXX08244212210120"	"244212210120"	"103F6598"
"AXX13244212210120"	"244212210120"	"103F6598"
"AXX03254212210120"	"254212210120"	"103F6598"
"AXX08254212210120"	"254212210120"	"103F6598"
"AXX13254212210120"	"254212210120"	"103F6598"
"AXX04304212210120"	"304212210120"	"1016DEBD"
"AXX09304212210120"	"304212210120"	"1016DEBD"
"AXX15304212210120"	"304212210120"	"1016DEBD"
"AXX04314212210120"	"314212210120"	"1016DEBD"
"AXX07404412210120"	"404412210120"	"103F55E8"
"AXX12404412210120"	"404412210120"	"103F55E8"
"AXX01414412210120"	"414412210120"	"103F55E8"
"AXX02434412210120"	"434412210120"	"103F6143"
"AXX07434412210120"	"434412210120"	"103F6143"
"AXX12434412210120"	"434412210120"	"103F6143"
"AXX02444412210120"	"444412210120"	"103F6143"
